sim_time_s,robot_obstacle_center_distance_m,estimated_clearance_m,encounter_id
38.56,3.4174646348826627,3.1124646348826626,
38.58,3.4015268697391865,3.0965268697391863,
38.6,3.3855896923081956,3.0805896923081955,
38.62,3.3696531109286845,3.0646531109286843,
38.64,3.35371713409779,3.0487171340977897,
38.66,3.3377817704746353,3.032781770474635,
38.68,3.321847028884141,3.0168470288841407,
38.7,3.305912918321041,3.000912918321041,
38.72,3.2899794479539604,2.98497944795396,
38.74,3.2740466271296205,2.9690466271296203,
38.76,3.258114465377213,2.953114465377213,
38.78,3.242182972412801,2.937182972412801,
38.8,3.226252158143987,2.9212521581439868,
38.82,3.2103220326745894,2.905322032674589,
38.84,3.194392606309529,2.8893926063095288,
38.86,3.1784638895598647,2.8734638895598645,
38.88,3.162535893147929,2.857535893147929,
38.9,3.1466086280126873,2.841608628012687,
38.92,3.1306821053151848,2.8256821053151846,
38.94,3.1147563364442337,2.8097563364442335,
38.96,3.0988313330222064,2.793831333022206,
38.98,3.0829071069110783,2.777907106911078,
39.0,3.0669836702185758,2.7619836702185756,
39.02,3.051060922912649,2.746060922912649,
39.04,3.0351386777967653,2.730138677796765,
39.06,3.019216936579017,2.714216936579017,
39.08,3.003295881865341,2.6982958818653406,
39.1,2.9873756709139903,2.68237567091399,
39.12,2.9714563172868327,2.6664563172868325,
39.14,2.9555378348372243,2.650537834837224,
39.16,2.939620237717866,2.634620237717866,
39.18,2.9237035403888196,2.6187035403888195,
39.2,2.907787757625964,2.602787757625964,
39.22,2.8918729045295826,2.5868729045295824,
39.24,2.8759589965333063,2.570958996533306,
39.26,2.8600460494133717,2.5550460494133715,
39.28,2.8441340792980827,2.5391340792980825,
39.3,2.8282231026777476,2.5232231026777474,
39.32,2.8123131364147698,2.5073131364147696,
39.34,2.7964041977542577,2.4914041977542576,
39.36,2.7804963043348634,2.4754963043348632,
39.38,2.7645894742000294,2.4595894742000293,
39.4,2.748683725809685,2.443683725809685,
39.42,2.732779078052225,2.427779078052225,
39.44,2.7168755502570594,2.4118755502570592,
39.46,2.70097316220743,2.39597316220743,
39.48,2.685071934153838,2.380071934153838,
39.5,2.6691718868278365,2.3641718868278363,
39.52,2.6532730414563597,2.3482730414563595,
39.54,2.6373754197765895,2.3323754197765894,
39.56,2.6214790440512714,2.3164790440512713,
39.58,2.605583937084711,2.3005839370847108,
39.6,2.5896901222392,2.2846901222392,
39.62,2.5737976234522373,2.268797623452237,
39.64,2.557906465254163,2.252906465254163,
39.66,2.5420166727866618,2.2370166727866616,
39.68,2.526128271821769,2.221128271821769,
39.7,2.5102412887817613,2.205241288781761,
39.72,2.494355750759676,2.1893557507596757,
39.74,2.4784716855406166,2.1734716855406164,
39.76,2.4625891216240077,2.1575891216240075,
39.78,2.446708088246493,2.1417080882464927,
39.8,2.4308286154059395,2.1258286154059394,
39.82,2.4149507338862,2.1099507338862,
39.84,2.399074475282968,2.0940744752829676,
39.86,2.3831998720305876,2.0781998720305874,
39.88,2.3673269574299547,2.0623269574299545,
39.9,2.3514557656775437,2.0464557656775435,
